BKTXT,TCODE,AEDAT,VGART,FLS_RSTO,MANDT,EXNUM,BLA2D,GTS_CUSREF_NO,USNAM,MSR_ACTIVE,CPUTM,TCODE2,BLAUM,MJAHR,CPUDT,LE_VBELN,XABLN,SPE_BUDAT_ZONE,WEVER,SPE_MDNUM_EWM,AWSYS,KNUMV,SPE_BUDAT_UHR,MBLNR,BLART,BLDAT,BUDAT,FRBNR,XCOMPL,FRATH,BFWMS,XBLNR,SPE_LOGSYS,LAST_UPDATED_DT_TS
                         ,    ,null,WL, ,900,          ,  ,                                   ,11260       , ,1970-01-01T06:03:31.000Z,VL02N               ,PR,2023,2023-07-04,0027210500,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T06:03:31.000Z,4958308732,WL,2023-07-04,2023-07-04,CG13AU6277      ,,0.00,2,0027210500      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T06:03:57.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308679,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T06:04:06.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304173,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,1703        , ,1970-01-01T06:04:59.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308804,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,1703        , ,1970-01-01T06:04:59.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308815,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,1703        , ,1970-01-01T06:05:00.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308816,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,1703        , ,1970-01-01T06:05:00.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308817,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Text                     ,    ,null,WQ, ,900,          ,  ,                                   ,1703        , ,1970-01-01T06:05:26.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308818,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,1703        , ,1970-01-01T06:05:38.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308819,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T06:06:46.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304174,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,11260       , ,1970-01-01T06:06:58.000Z,VL02N               ,PR,2023,2023-07-04,0027210501,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T06:06:58.000Z,4958308733,WL,2023-07-04,2023-07-04,CG13AP8857      ,,0.00,2,0027210501      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,7938        , ,1970-01-01T06:07:58.000Z,VL02N               ,PR,2023,2023-07-04,0062318260,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T06:05:00.000Z,4958308807,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318260      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,7938        , ,1970-01-01T06:08:29.000Z,VL02N               ,PR,2023,2023-07-04,0062318605,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T06:03:00.000Z,4958308808,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318605      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,11260       , ,1970-01-01T06:10:28.000Z,VL02N               ,PR,2023,2023-07-04,0027210502,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T06:10:28.000Z,4958308734,WL,2023-07-04,2023-07-04,CG13AK6277      ,,0.00,2,0027210502      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T06:12:03.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308680,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:12:23.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304232,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:12:33.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304233,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:12:43.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304234,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:12:53.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308820,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:12:57.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308821,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:13:22.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304235,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:13:32.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304236,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:13:42.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304237,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:13:52.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308822,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:13:56.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308823,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:14:20.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304238,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:14:30.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304239,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:14:40.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304240,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,11260       , ,1970-01-01T06:14:44.000Z,VL02N               ,PR,2023,2023-07-04,0027210503,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T06:14:44.000Z,4958308825,WL,2023-07-04,2023-07-04,CG13AM6277      ,,0.00,2,0027210503      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:14:50.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308824,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:14:54.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308835,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,9599        , ,1970-01-01T06:15:39.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308826,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,9599        , ,1970-01-01T06:16:47.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308827,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:17:05.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304241,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,9599        , ,1970-01-01T06:17:05.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308828,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:17:15.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304242,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:17:25.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304243,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,7938        , ,1970-01-01T06:17:29.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308809,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:17:34.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304244,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:17:45.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308836,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,51000248    , ,1970-01-01T06:17:50.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308837,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T06:19:01.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308681,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T06:19:37.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958308682,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
